,src_drug,tar_drug,label
83528,DB12278,DB00813,48
83529,DB00469,DB00764,48
83530,DB09214,DB00310,48
83531,DB09117,DB01175,48
83532,DB00646,DB01427,48
83533,DB00461,DB01708,48
83534,DB01002,DB00344,48
83535,DB09242,DB00964,48
83536,DB01180,DB09216,48
83537,DB01189,DB06690,48
83538,DB00631,DB01018,48
83539,DB00334,DB01154,48
83540,DB00850,DB01221,48
83541,DB00749,DB01047,48
83542,DB00936,DB00401,48
83543,DB01143,DB01002,48
83544,DB01340,DB00337,48
83545,DB01202,DB09071,48
83546,DB13025,DB00344,48
83547,DB01589,DB00933,48
83548,DB00515,DB01030,48
83549,DB01601,DB00454,48
83550,DB00854,DB01215,48
83551,DB00812,DB01013,48
83552,DB01420,DB09241,48
83553,DB00519,DB00608,48
83554,DB00687,DB01155,48
83555,DB09286,DB04946,48
83556,DB01359,DB00185,48
83557,DB01028,DB01209,48
83558,DB08987,DB05246,48
83559,DB08822,DB01600,48
83560,DB06770,DB09071,48
83561,DB00333,DB06216,48
83562,DB00690,DB00356,48
83563,DB04842,DB11609,48
83564,DB00922,DB00964,48
83565,DB09074,DB01076,48
83566,DB01614,DB00323,48
83567,DB00899,DB00195,48
83568,DB00768,DB05676,48
83569,DB00433,DB00949,48
83570,DB06772,DB09123,48
83571,DB00177,DB09084,48
83572,DB00753,DB00706,48
83573,DB00206,DB00350,48
83574,DB01065,DB00434,48
83575,DB00295,DB00409,48
83576,DB09084,DB00591,48
83577,DB00486,DB01197,48
83578,DB00933,DB01355,48
83579,DB00295,DB00721,48
83580,DB06016,DB00422,48
83581,DB00749,DB07615,48
83582,DB00870,DB00288,48
83583,DB01367,DB01041,48
83584,DB13323,DB04946,48
83585,DB00508,DB00176,48
83586,DB09279,DB01159,48
83587,DB00875,DB00961,48
83588,DB00656,DB00543,48
83589,DB00880,DB01340,48
83590,DB00327,DB00708,48
83591,DB00721,DB00980,48
83592,DB01091,DB00555,48
83593,DB00699,DB01001,48
83594,DB00433,DB01501,48
83595,DB11304,DB01175,48
83596,DB04951,DB08439,48
83597,DB00176,DB01168,48
83598,DB01282,DB01088,48
83599,DB00433,DB00599,48
83600,DB00457,DB00657,48
83601,DB01124,DB00898,48
83602,DB00228,DB01614,48
83603,DB01113,DB01340,48
83604,DB01435,DB01077,48
83605,DB00899,DB01618,48
83606,DB00500,DB06781,48
83607,DB01047,DB01609,48
83608,DB00325,DB01359,48
83609,DB08874,DB00641,48
83610,DB01545,DB00323,48
83611,DB00614,DB01393,48
83612,DB01708,DB00843,48
83613,DB00830,DB00852,48
83614,DB00288,DB00483,48
83615,DB13158,DB01155,48
83616,DB02709,DB00233,48
83617,DB00897,DB00321,48
83618,DB06772,DB00827,48
83619,DB08976,DB00240,48
83620,DB00782,DB00854,48
83621,DB01227,DB06274,48
83622,DB00363,DB09071,48
83623,DB00780,DB01069,48
83624,DB01209,DB06274,48
83625,DB09227,DB08907,48
83626,DB00475,DB01563,48
83627,DB00178,DB06292,48
83628,DB00215,DB09224,48
83629,DB00844,DB01551,48
83630,DB00753,DB00241,48
83631,DB00589,DB00316,48
83632,DB01159,DB01219,48
83633,DB00991,DB00223,48
83634,DB00818,DB04920,48
83635,DB00813,DB00189,48
83636,DB00683,DB01018,48
83637,DB00315,DB00476,48
83638,DB00897,DB01018,48
83639,DB01192,DB00292,48
83640,DB01618,DB09224,48
83641,DB00298,DB01242,48
83642,DB00318,DB00035,48
83643,DB01159,DB01136,48
83644,DB01086,DB08987,48
83645,DB00288,DB09220,48
83646,DB01143,DB00752,48
83647,DB01567,DB04896,48
83648,DB00387,DB01062,48
83649,DB00499,DB09112,48
83650,DB09214,DB06802,48
83651,DB01197,DB01203,48
83652,DB01100,DB00527,48
83653,DB06594,DB00252,48
83654,DB06690,DB12532,48
83655,DB01189,DB09477,48
83656,DB00842,DB01018,48
83657,DB00517,DB00647,48
83658,DB09292,DB00270,48
83659,DB00734,DB01355,48
83660,DB11633,DB00641,48
83661,DB06684,DB00321,48
83662,DB00818,DB01136,48
83663,DB00800,DB00755,48
83664,DB00325,DB00519,48
83665,DB00264,DB00270,48
83666,DB00264,DB00695,48
83667,DB00802,DB00633,48
83668,DB00850,DB00647,48
83669,DB01267,DB00588,48
83670,DB01036,DB12278,48
83671,DB01037,DB01356,48
83672,DB00844,DB00907,48
83673,DB00418,DB09286,48
83674,DB01623,DB01242,48
83675,DB09085,DB01621,48
83676,DB01028,DB04896,48
83677,DB06288,DB01501,48
83678,DB06781,DB01400,48
83679,DB01214,DB01019,48
83680,DB01567,DB00660,48
83681,DB01595,DB04841,48
83682,DB00334,DB01221,48
83683,DB00525,DB09231,48
83684,DB00656,DB00998,48
83685,DB00181,DB01176,48
83686,DB01236,DB01353,48
83687,DB01337,DB00611,48
83688,DB08918,DB00182,48
83689,DB00627,DB09270,48
83690,DB00315,DB00679,48
83691,DB04743,DB00846,48
83692,DB00318,DB01325,48
83693,DB01263,DB00230,48
83694,DB01558,DB00660,48
83695,DB00611,DB09286,48
83696,DB00802,DB00273,48
83697,DB01595,DB00215,48
83698,DB00683,DB13323,48
83699,DB06201,DB01114,48
83700,DB09345,DB00909,48
83701,DB05676,DB00394,48
83702,DB00598,DB01020,48
83703,DB00892,DB04842,48
83704,DB00193,DB00371,48
83705,DB01236,DB00906,48
83706,DB00454,DB00281,48
83707,DB00712,DB00210,48
83708,DB00427,DB09118,48
83709,DB01020,DB06292,48
83710,DB00831,DB13323,48
83711,DB06716,DB09071,48
83712,DB05521,DB01182,48
83713,DB09204,DB00264,48
83714,DB00210,DB13158,48
83715,DB00477,DB01215,48
83716,DB01081,DB00599,48
83717,DB00850,DB11304,48
83718,DB01282,DB00187,48
83719,DB00461,DB01009,48
83720,DB01199,DB01081,48
83721,DB00384,DB00401,48
83722,DB01623,DB01614,48
83723,DB00273,DB04953,48
83724,DB00586,DB06725,48
83725,DB00557,DB01149,48
83726,DB00813,DB01233,48
83727,DB01282,DB00691,48
83728,DB01267,DB00633,48
83729,DB00924,DB00909,48
83730,DB01200,DB00797,48
83731,DB00180,DB00483,48
83732,DB00206,DB01624,48
83733,DB05676,DB08880,48
83734,DB00297,DB00298,48
83735,DB00892,DB01219,48
83736,DB00860,DB00944,48
83737,DB01580,DB00588,48
83738,DB00972,DB00240,48
83739,DB01198,DB00660,48
83740,DB00807,DB00961,48
83741,DB01440,DB00593,48
83742,DB01410,DB01400,48
83743,DB00490,DB01433,48
83744,DB00393,DB00695,48
83745,DB00393,DB00960,48
83746,DB09218,DB00620,48
83747,DB00588,DB00483,48
83748,DB00458,DB00953,48
83749,DB00335,DB01340,48
83750,DB00454,DB00903,48
83751,DB00872,DB00435,48
83752,DB00297,DB09292,48
83753,DB00722,DB00688,48
83754,DB00821,DB03585,48
83755,DB00631,DB01193,48
83756,DB00842,DB00835,48
83757,DB00186,DB00327,48
83758,DB00328,DB00991,48
83759,DB01154,DB01178,48
83760,DB01452,DB00880,48
83761,DB01463,DB08872,48
83762,DB00409,DB01618,48
83763,DB01081,DB06770,48
83764,DB00206,DB00270,48
83765,DB08987,DB00285,48
83766,DB01002,DB01209,48
83767,DB00754,DB01202,48
83768,DB00502,DB00748,48
83769,DB01224,DB00967,48
83770,DB01024,DB01399,48
83771,DB01588,DB00950,48
83772,DB00555,DB01080,48
83773,DB09227,DB00177,48
83774,DB00186,DB01589,48
83775,DB00325,DB00594,48
83776,DB00542,DB01009,48
83777,DB09212,DB09288,48
83778,DB01551,DB00805,48
83779,DB00295,DB01209,48
83780,DB00605,DB00596,48
83781,DB06216,DB00588,48
83782,DB00784,DB00253,48
83783,DB00691,DB06725,48
83784,DB01081,DB01238,48
83785,DB00465,DB00732,48
83786,DB00661,DB01359,48
83787,DB01159,DB00492,48
83788,DB00193,DB00818,48
83789,DB00821,DB09084,48
83790,DB00695,DB04920,48
83791,DB00542,DB01193,48
83792,DB00887,DB00966,48
83793,DB00497,DB00181,48
83794,DB00642,DB01097,48
83795,DB01399,DB01234,48
83796,DB06739,DB00846,48
83797,DB01340,DB06739,48
83798,DB00486,DB00373,48
83799,DB00465,DB00573,48
83800,DB00237,DB00599,48
83801,DB00589,DB00624,48
83802,DB00876,DB07615,48
83803,DB00986,DB01209,48
83804,DB00945,DB13158,48
83805,DB00962,DB00737,48
83806,DB01088,DB05271,48
83807,DB00679,DB01351,48
83808,DB13323,DB00395,48
83809,DB00264,DB00968,48
83810,DB00575,DB00584,48
83811,DB00193,DB12532,48
83812,DB11304,DB01151,48
83813,DB00589,DB00860,48
83814,DB00829,DB01076,48
83815,DB00768,DB00663,48
83816,DB09345,DB00726,48
83817,DB09053,DB11268,48
83818,DB01143,DB00232,48
83819,DB04896,DB00946,48
83820,DB00652,DB01320,48
83821,DB00542,DB00880,48
83822,DB00191,DB09273,48
83823,DB00275,DB09215,48
83824,DB00554,DB01077,48
83825,DB09216,DB01222,48
83826,DB09204,DB01019,48
83827,DB00502,DB13872,48
83828,DB09225,DB00252,48
83829,DB01014,DB00959,48
83830,DB01086,DB00423,48
83831,DB00904,DB01176,48
83832,DB05266,DB00945,48
83833,DB01544,DB13323,48
83834,DB00691,DB01158,48
83835,DB12532,DB00540,48
83836,DB00850,DB00540,48
83837,DB12532,DB00980,48
83838,DB00964,DB08941,48
83839,DB00492,DB06802,48
83840,DB01215,DB01356,48
83841,DB00854,DB00575,48
83842,DB13158,DB01137,48
83843,DB00907,DB09085,48
83844,DB01081,DB00228,48
83845,DB06401,DB04938,48
83846,DB09084,DB00035,48
83847,DB09031,DB01074,48
83848,DB00295,DB00985,48
83849,DB01624,DB01028,48
83850,DB00554,DB01050,48
83851,DB00722,DB13167,48
83852,DB00334,DB00395,48
83853,DB09227,DB00188,48
83854,DB01348,DB01592,48
83855,DB00408,DB09118,48
83856,DB13872,DB04946,48
83857,DB00193,DB00962,48
83858,DB00356,DB01068,48
83859,DB06690,DB01587,48
83860,DB00181,DB00455,48
83861,DB01054,DB01210,48
83862,DB01440,DB09009,48
83863,DB00543,DB00952,48
83864,DB00875,DB09128,48
83865,DB00433,DB01100,48
83866,DB04743,DB00288,48
83867,DB01189,DB01229,48
83868,DB00418,DB00656,48
83869,DB01174,DB01178,48
83870,DB09543,DB00240,48
83871,DB06196,DB01047,48
83872,DB00435,DB00808,48
83873,DB00477,DB01178,48
83874,DB00966,DB00975,48
83875,DB09227,DB00484,48
83876,DB00233,DB00846,48
83877,DB09085,DB11304,48
83878,DB00353,DB00358,48
83879,DB01037,DB01233,48
83880,DB00584,DB00482,48
83881,DB00295,DB00189,48
83882,DB06292,DB08941,48
83883,DB00883,DB01359,48
83884,DB01029,DB05676,48
83885,DB09225,DB04841,48
83886,DB01248,DB04572,48
83887,DB13025,DB09118,48
83888,DB00818,DB01081,48
83889,DB01236,DB00980,48
83890,DB01088,DB08941,48
83891,DB00475,DB13025,48
83892,DB01589,DB01154,48
83893,DB01595,DB01202,48
83894,DB00678,DB01401,48
83895,DB00261,DB00233,48
83896,DB00788,DB01130,48
83897,DB01002,DB01136,48
83898,DB01452,DB00232,48
83899,DB00771,DB00285,48
83900,DB00508,DB06594,48
83901,DB00206,DB01340,48
83902,DB00273,DB09071,48
83903,DB00333,DB00313,48
83904,DB00691,DB01600,48
83905,DB00631,DB00295,48
83906,DB01623,DB00321,48
83907,DB00240,DB00817,48
83908,DB01206,DB01097,48
83909,DB00722,DB00963,48
83910,DB00232,DB00519,48
83911,DB01614,DB00252,48
83912,DB01435,DB08981,48
83913,DB00753,DB01115,48
83914,DB00813,DB00747,48
83915,DB00476,DB01608,48
83916,DB01409,DB00899,48
83917,DB01349,DB01180,48
83918,DB00753,DB00727,48
83919,DB00477,DB01614,48
83920,DB00790,DB01214,48
83921,DB01200,DB00903,48
83922,DB00333,DB00774,48
83923,DB01466,DB00321,48
83924,DB00268,DB00381,48
83925,DB00376,DB00813,48
83926,DB01558,DB00737,48
83927,DB00690,DB00754,48
83928,DB00584,DB04920,48
83929,DB01169,DB00727,48
83930,DB01283,DB04865,48
83931,DB08822,DB12598,48
83932,DB00788,DB00720,48
83933,DB00270,DB00612,48
83934,DB00318,DB00844,48
83935,DB00897,DB00527,48
83936,DB00341,DB01501,48
83937,DB00645,DB01069,48
83938,DB00611,DB01028,48
83939,DB09085,DB00715,48
83940,DB00120,DB00363,48
83941,DB06802,DB01024,48
83942,DB00801,DB00344,48
83943,DB01215,DB06716,48
83944,DB06772,DB05109,48
83945,DB06716,DB01149,48
83946,DB01229,DB00894,48
83947,DB00755,DB00633,48
83948,DB00475,DB01614,48
83949,DB01433,DB01452,48
83950,DB00228,DB09128,48
83951,DB01380,DB04576,48
83952,DB00206,DB00542,48
83953,DB01127,DB00381,48
83954,DB08984,DB00860,48
83955,DB00206,DB08931,48
83956,DB00646,DB04743,48
83957,DB01452,DB00310,48
83958,DB00333,DB06716,48
83959,DB01161,DB01114,48
83960,DB01188,DB00270,48
83961,DB09227,DB00697,48
83962,DB01075,DB08815,48
83963,DB00753,DB08815,48
83964,DB00395,DB00835,48
83965,DB00962,DB01192,48
83966,DB00656,DB00813,48
83967,DB00996,DB06716,48
83968,DB01440,DB00252,48
83969,DB00454,DB01202,48
83970,DB00295,DB13872,48
83971,DB00784,DB05676,48
83972,DB02513,DB01074,48
83973,DB00490,DB08910,48
83974,DB01159,DB01452,48
83975,DB00474,DB09224,48
83976,DB00310,DB00393,48
83977,DB00706,DB00384,48
83978,DB00209,DB01081,48
83979,DB00802,DB01433,48
83980,DB01215,DB00633,48
83981,DB00312,DB08872,48
83982,DB00590,DB08941,48
83983,DB00892,DB01618,48
83984,DB00248,DB00953,48
83985,DB01192,DB01247,48
83986,DB00939,DB11921,48
83987,DB00180,DB00545,48
83988,DB00752,DB01020,48
83989,DB06589,DB01076,48
83990,DB00861,DB01222,48
83991,DB00353,DB01072,48
83992,DB00722,DB01397,48
83993,DB01100,DB01353,48
83994,DB00353,DB08816,48
83995,DB01380,DB01044,48
83996,DB01253,DB01224,48
83997,DB00750,DB00344,48
83998,DB09241,DB00333,48
83999,DB09292,DB01162,48
84000,DB00876,DB04920,48
84001,DB01551,DB00801,48
84002,DB00692,DB08907,48
84003,DB00753,DB00645,48
84004,DB01037,DB01193,48
84005,DB00611,DB00281,48
84006,DB03585,DB00860,48
84007,DB09241,DB00841,48
84008,DB00353,DB00635,48
84009,DB01192,DB08815,48
84010,DB06690,DB06770,48
84011,DB00628,DB01239,48
84012,DB01167,DB00568,48
84013,DB01610,DB00709,48
84014,DB01238,DB00737,48
84015,DB00796,DB01283,48
84016,DB00323,DB00519,48
84017,DB00476,DB06216,48
84018,DB09227,DB01214,48
84019,DB01399,DB00180,48
84020,DB00404,DB06216,48
84021,DB00586,DB00663,48
84022,DB00281,DB01209,48
84023,DB01161,DB06700,48
84024,DB00210,DB09218,48
84025,DB00392,DB00940,48
84026,DB00810,DB06204,48
84027,DB00435,DB00484,48
84028,DB04871,DB09000,48
84029,DB00215,DB04896,48
84030,DB00721,DB01618,48
84031,DB09040,DB01023,48
84032,DB00176,DB00527,48
84033,DB00768,DB01097,48
84034,DB00435,DB00742,48
84035,DB01437,DB09345,48
84036,DB00804,DB00193,48
84037,DB00656,DB08910,48
84038,DB00178,DB01210,48
84039,DB00625,DB00967,48
84040,DB00686,DB08816,48
84041,DB06594,DB08922,48
84042,DB00283,DB01076,48
84043,DB09053,DB00261,48
84044,DB00800,DB01162,48
84045,DB08873,DB12001,48
84046,DB00864,DB00773,48
84047,DB01200,DB00796,48
84048,DB01178,DB12532,48
84049,DB00514,DB01253,48
84050,DB01433,DB00980,48
84051,DB01169,DB00524,48
84052,DB12532,DB00455,48
84053,DB00408,DB00625,48
84054,DB00679,DB01081,48
84055,DB06201,DB00395,48
84056,DB00686,DB06441,48
84057,DB01236,DB00612,48
84058,DB01263,DB00361,48
84059,DB00710,DB01609,48
84060,DB00647,DB01209,48
84061,DB00831,DB01224,48
84062,DB01437,DB09071,48
84063,DB00237,DB04946,48
84064,DB01248,DB08875,48
84065,DB13872,DB00754,48
84066,DB00248,DB01559,48
84067,DB00500,DB01013,48
84068,DB00593,DB05246,48
84069,DB00633,DB00742,48
84070,DB01075,DB01567,48
84071,DB00708,DB00752,48
84072,DB00393,DB01144,48
84073,DB01009,DB00300,48
84074,DB00647,DB01178,48
84075,DB06201,DB01355,48
84076,DB00808,DB00883,48
84077,DB00819,DB00252,48
84078,DB01186,DB01015,48
84079,DB00521,DB01144,48
84080,DB00605,DB00300,48
84081,DB00802,DB01466,48
84082,DB00502,DB09009,48
84083,DB00861,DB01024,48
84084,DB01282,DB00774,48
84085,DB00494,DB00182,48
84086,DB00753,DB00195,48
84087,DB00091,DB00887,48
84088,DB00875,DB09224,48
84089,DB13025,DB01068,48
84090,DB12532,DB01018,48
84091,DB00189,DB01242,48
84092,DB04552,DB00720,48
84093,DB01099,DB09231,48
84094,DB00782,DB12278,48
84095,DB00187,DB00335,48
84096,DB01367,DB01267,48
84097,DB00281,DB00599,48
84098,DB09072,DB06700,48
84099,DB00652,DB01325,48
84100,DB00297,DB01240,48
84101,DB00738,DB01244,48
84102,DB01171,DB00221,48
84103,DB00788,DB00240,48
84104,DB00397,DB00668,48
84105,DB01348,DB00179,48
84106,DB00296,DB00521,48
84107,DB01247,DB00334,48
84108,DB00391,DB00656,48
84109,DB00349,DB00771,48
84110,DB00854,DB00455,48
84111,DB00391,DB00494,48
84112,DB00353,DB06636,48
84113,DB00818,DB00695,48
84114,DB09543,DB00764,48
84115,DB09227,DB00999,48
84116,DB00233,DB01380,48
84117,DB01595,DB06738,48
84118,DB00324,DB01122,48
84119,DB00614,DB00327,48
84120,DB00826,DB00270,48
84121,DB03585,DB00710,48
84122,DB00474,DB00181,48
84123,DB11921,DB00827,48
84124,DB00462,DB00854,48
84125,DB01091,DB09230,48
84126,DB00187,DB01113,48
84127,DB00216,DB01608,48
84128,DB08816,DB09543,48
84129,DB00193,DB00768,48
84130,DB00275,DB01193,48
84131,DB06739,DB00838,48
84132,DB00188,DB09038,48
84133,DB00608,DB00735,48
84134,DB01028,DB00737,48
84135,DB09017,DB01114,48
84136,DB00586,DB13158,48
84137,DB09477,DB01162,48
84138,DB01009,DB00288,48
84139,DB00328,DB01609,48
84140,DB00656,DB00771,48
84141,DB00245,DB00670,48
84142,DB09166,DB09342,48
84143,DB00922,DB00521,48
84144,DB00690,DB01544,48
84145,DB04908,DB00476,48
84146,DB00363,DB00298,48
84147,DB00939,DB08971,48
84148,DB09009,DB00726,48
84149,DB00327,DB00656,48
84150,DB00232,DB00571,48
84151,DB00423,DB00794,48
84152,DB00413,DB01158,48
84153,DB00681,DB00594,48
84154,DB00892,DB04953,48
84155,DB00972,DB00324,48
84156,DB00483,DB01062,48
84157,DB09292,DB00187,48
84158,DB00749,DB00282,48
84159,DB01587,DB01018,48
84160,DB04871,DB01614,48
84161,DB01151,DB01622,48
84162,DB06770,DB11609,48
84163,DB09236,DB00695,48
84164,DB00408,DB01018,48
84165,DB00391,DB06594,48
84166,DB04711,DB00331,48
84167,DB00918,DB00875,48
84168,DB01437,DB09342,48
84169,DB08880,DB00884,48
84170,DB00966,DB01275,48
84171,DB00771,DB05246,48
84172,DB00683,DB00875,48
84173,DB00409,DB00341,48
84174,DB00210,DB06739,48
84175,DB00620,DB00981,48
84176,DB00327,DB00771,48
84177,DB00436,DB00695,48
84178,DB00370,DB00953,48
84179,DB08987,DB00555,48
84180,DB00854,DB00555,48
84181,DB00697,DB06153,48
84182,DB00712,DB08984,48
84183,DB00695,DB00700,48
84184,DB00875,DB06594,48
84185,DB00433,DB00906,48
84186,DB00427,DB00967,48
84187,DB00371,DB01154,48
84188,DB12598,DB00394,48
84189,DB13231,DB01070,48
84190,DB01221,DB00391,48
84191,DB09093,DB00982,48
84192,DB00854,DB00721,48
84193,DB00404,DB01106,48
84194,DB00623,DB01595,48
84195,DB00768,DB13167,48
84196,DB00695,DB01578,48
84197,DB00312,DB00752,48
84198,DB00237,DB09342,48
84199,DB13323,DB00494,48
84200,DB06288,DB00458,48
84201,DB01351,DB04896,48
84202,DB00408,DB00422,48
84203,DB00393,DB06292,48
84204,DB00296,DB00181,48
84205,DB01452,DB00405,48
84206,DB00922,DB00519,48
84207,DB06802,DB04951,48
84208,DB00784,DB01133,48
84209,DB09227,DB08941,48
84210,DB00193,DB00593,48
84211,DB04743,DB01013,48
84212,DB00679,DB00405,48
84213,DB00922,DB00876,48
84214,DB01159,DB00625,48
84215,DB00177,DB00373,48
84216,DB01200,DB00829,48
84217,DB01267,DB09009,48
84218,DB01086,DB01068,48
84219,DB01353,DB00427,48
84220,DB01028,DB01159,48
84221,DB09218,DB00687,48
84222,DB00408,DB00753,48
84223,DB00497,DB00409,48
84224,DB04844,DB01621,48
84225,DB00247,DB06774,48
84226,DB00328,DB00945,48
84227,DB03793,DB01054,48
84228,DB00691,DB06287,48
84229,DB00945,DB01013,48
84230,DB00726,DB00737,48
84231,DB01149,DB01151,48
84232,DB00924,DB06153,48
84233,DB01356,DB01501,48
84234,DB09292,DB00735,48
84235,DB00899,DB00458,48
84236,DB01086,DB09342,48
84237,DB00454,DB00771,48
84238,DB00295,DB00494,48
84239,DB00962,DB01219,48
84240,DB01440,DB00476,48
84241,DB00663,DB00989,48
84242,DB01240,DB00435,48
84243,DB00232,DB00524,48
84244,DB08958,DB01054,48
84245,DB00356,DB09128,48
84246,DB13323,DB01501,48
84247,DB00796,DB08797,48
84248,DB00708,DB00703,48
84249,DB01018,DB01340,48
84250,DB00370,DB00938,48
84251,DB00186,DB00625,48
84252,DB04842,DB01106,48
84253,DB00246,DB06716,48
84254,DB00228,DB01002,48
84255,DB13158,DB00674,48
84256,DB00933,DB04946,48
84257,DB04743,DB08984,48
84258,DB00708,DB09085,48
84259,DB00373,DB00703,48
84260,DB00652,DB01215,48
84261,DB00628,DB13872,48
84262,DB00543,DB00593,48
84263,DB00808,DB01023,48
84264,DB13872,DB00625,48
84265,DB01236,DB08922,48
84266,DB13323,DB01176,48
84267,DB06288,DB00593,48
84268,DB06725,DB00399,48
84269,DB00421,DB00880,48
84270,DB00247,DB00481,48
84271,DB04948,DB00903,48
84272,DB00690,DB00494,48
84273,DB11989,DB01097,48
84274,DB00835,DB01068,48
84275,DB00575,DB00980,48
84276,DB01437,DB00588,48
84277,DB00373,DB01203,48
84278,DB01320,DB04896,48
84279,DB00735,DB01054,48
84280,DB00633,DB09017,48
84281,DB01236,DB00883,48
84282,DB01169,DB00700,48
84283,DB00747,DB01080,48
84284,DB00489,DB00703,48
84285,DB00517,DB00318,48
84286,DB00807,DB01437,48
84287,DB01614,DB00835,48
84288,DB00454,DB00497,48
84289,DB00420,DB08815,48
84290,DB00647,DB06594,48
84291,DB00996,DB00933,48
84292,DB08976,DB00764,48
84293,DB01100,DB04841,48
84294,DB01589,DB08872,48
84295,DB06154,DB09079,48
84296,DB00814,DB00838,48
84297,DB00831,DB08987,48
84298,DB00605,DB00240,48
84299,DB00598,DB00695,48
84300,DB00434,DB04953,48
84301,DB01130,DB00674,48
84302,DB00324,DB01233,48
84303,DB01236,DB00457,48
84304,DB00353,DB00520,48
84305,DB00508,DB01086,48
84306,DB00545,DB01273,48
84307,DB08815,DB01433,48
84308,DB00959,DB01122,48
84309,DB00356,DB00555,48
84310,DB09227,DB00876,48
84311,DB00681,DB00519,48
84312,DB09216,DB01077,48
84313,DB00521,DB08976,48
84314,DB00892,DB00427,48
84315,DB00598,DB09273,48
84316,DB01452,DB06738,48
84317,DB01452,DB00421,48
84318,DB00564,DB01161,48
84319,DB00738,DB09230,48
84320,DB00404,DB00715,48
84321,DB00475,DB01356,48
84322,DB01097,DB08981,48
84323,DB00237,DB09225,48
84324,DB00402,DB01351,48
84325,DB01209,DB01437,48
84326,DB00605,DB00282,48
84327,DB11609,DB00434,48
84328,DB08874,DB01095,48
84329,DB13872,DB00494,48
84330,DB00952,DB00933,48
84331,DB00340,DB00708,48
84332,DB00353,DB01628,48
84333,DB00208,DB00497,48
84334,DB01100,DB01614,48
84335,DB00708,DB01114,48
84336,DB00744,DB00838,48
84337,DB01236,DB01466,48
84338,DB00484,DB00887,48
84339,DB00275,DB00393,48
84340,DB00691,DB09292,48
84341,DB00831,DB01114,48
84342,DB12532,DB01069,48
84343,DB01624,DB00801,48
84344,DB00391,DB13872,48
84345,DB00245,DB08893,48
84346,DB01551,DB00344,48
84347,DB00492,DB01397,48
84348,DB00788,DB09091,48
84349,DB00842,DB00593,48
84350,DB00246,DB09017,48
84351,DB04951,DB00884,48
84352,DB00391,DB11609,48
84353,DB05676,DB00223,48
84354,DB00818,DB01351,48
84355,DB06204,DB00035,48
84356,DB09288,DB01234,48
84357,DB00246,DB00323,48
84358,DB09342,DB09128,48
84359,DB00454,DB00625,48
84360,DB00831,DB01589,48
84361,DB00525,DB00393,48
84362,DB00945,DB06737,48
84363,DB09225,DB01142,48
84364,DB00829,DB00645,48
84365,DB01351,DB00748,48
84366,DB00191,DB00388,48
84367,DB00991,DB00502,48
84368,DB05676,DB08971,48
84369,DB00252,DB08872,48
84370,DB01168,DB09224,48
84371,DB08822,DB00936,48
84372,DB00508,DB01567,48
84373,DB00323,DB00384,48
84374,DB00753,DB11148,48
84375,DB00821,DB00596,48
84376,DB01253,DB01015,48
84377,DB01551,DB00703,48
84378,DB00918,DB04896,48
84379,DB00321,DB00841,48
84380,DB00371,DB00296,48
84381,DB00962,DB00588,48
84382,DB00712,DB01397,48
84383,DB00586,DB06786,48
84384,DB00366,DB00476,48
84385,DB00193,DB11148,48
84386,DB09345,DB01501,48
84387,DB00325,DB00790,48
84388,DB01558,DB01106,48
84389,DB09090,DB01076,48
84390,DB00524,DB00876,48
84391,DB01440,DB01151,48
84392,DB06716,DB00967,48
84393,DB01171,DB04842,48
84394,DB01192,DB00494,48
84395,DB00273,DB00715,48
